County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,State
Yates,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Albany,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Allegany,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Bronx,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,NY
Broome,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Cattaraugus,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Cayuga,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Chautauqua,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Chemung,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Chenango,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Clinton,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Columbia,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Cortland,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Delaware,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Dutchess,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Erie,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Essex,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Franklin,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Fulton,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Genesee,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Greene,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Hamilton,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Herkimer,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Jefferson,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Kings,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,NY
Lewis,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Livingston,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Madison,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Monroe,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Montgomery,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Nassau,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,1.3479882,NY
NewYork,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,NY
Niagara,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Oneida,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Onondaga,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Ontario,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Orange,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Orleans,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Oswego,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Otsego,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Putnam,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Queens,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,NY
Rensselaer,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Richmond,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,0.6106687,NY
Rockland,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
StLawrence,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Saratoga,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Schenectady,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Schoharie,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,0.4979185,NY
Adams,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Allen,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Ashland,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Ashtabula,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Athens,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Auglaize,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Belmont,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Brown,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Butler,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Carroll,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Champaign,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Clark,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Clermont,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Clinton,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Columbiana,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Coshocton,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Crawford,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Cuyahoga,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Darke,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Defiance,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Delaware,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Erie,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Fairfield,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Fayette,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Franklin,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Fulton,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Gallia,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Geauga,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Greene,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Guernsey,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Hamilton,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Hancock,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Hardin,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Harrison,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Henry,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Highland,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Hocking,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Holmes,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Huron,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Jackson,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Jefferson,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Knox,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Lake,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Lawrence,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Licking,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Logan,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Lorain,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Lucas,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Madison,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Mahoning,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Marion,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Medina,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Meigs,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Mercer,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Miami,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Monroe,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Montgomery,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Morgan,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Morrow,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Muskingum,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Noble,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Ottawa,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Paulding,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Perry,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Pickaway,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Pike,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Portage,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Preble,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Putnam,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Richland,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Ross,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Sandusky,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Scioto,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Seneca,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Shelby,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Stark,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Summit,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Trumbull,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Tuscarawas,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Union,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
VanWert,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Vinton,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Warren,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Washington,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Wayne,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Williams,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Wood,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Wyandot,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,OH
Jackson,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
Jefferson,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
Johnston,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
Kay,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
Kingfisher,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
RogerMills,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
Kiowa,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
Latimer,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
LeFlore,1.442015511,1.442015511,1.442015511,1.442015511,1.442015511,1.442015511,1.442015511,1.442015511,1.442015511,1.442015511,1.442015511,1.442015511,1.442015511,OK
Lincoln,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
Logan,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
Love,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
McClain,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
McCurtain,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
McIntosh,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
Major,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
Woods,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
Marshall,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
Mayes,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,1.5990168,OK
